Price,Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared
36000.0,2019,BMW,X5,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
48000.0,2020,BMW,X5,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
36000.0,2019,BMW,X5,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
48000.0,2020,BMW,X5,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
26000.0,2019,BMW,X5,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
17200.0,2015,Mazda,6,97681.82352941176, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված է
15400.0,2017,BMW,X5,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ,Մաքսազերծված չէ
18500.0,2017,BMW,X5,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ,Մաքսազերծված չէ
25300.0,2019,BMW,X5,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16000.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
21000.0,2020,Mercedes-Benz,CLA 45 AMG,21441.624100719426, Կուպե, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
14500.0,2022,Mazda,CX5,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
18400.0,2017,Nissan,Rogue,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
3200.0,2020,Toyota,Yaris,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3100.0,2018,Toyota,Yaris,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
18674.371035940803,2021,Kia,Seltos,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
3400.0,2018,Chevrolet,Malibu,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3400.0,2018,Chevrolet,Malibu,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4000.0,2017,Chevrolet,Malibu,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
13400.0,2016,Nissan,Sentra,34204.62344983089, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
5200.0,2020,Chevrolet,Malibu,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4300.0,2020,Chevrolet,Malibu,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
3350.0,2018,Chevrolet,Malibu,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
12000.0,2006,Mitsubishi,Pajero,189000.0, Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սև,Մաքսազերծված է
4600.0,2019,Chevrolet,Malibu,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
3200.0,2017,Chevrolet,Malibu,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
4500.0,2021,Chevrolet,Malibu,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
17000.0,2018,Mercedes-Benz,E 300,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6800.0,2022,Nissan,Versa,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
6200.0,2021,Nissan,Versa,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
4700.0,2021,Nissan,Versa,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
6500.0,2020,Nissan,Versa,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6300.0,2022,Nissan,Versa,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
5700.0,2021,Nissan,Versa,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
16500.0,2020,Hyundai,Tucson,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
16000.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
21000.0,2017,Toyota,Corolla,109000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
16500.0,2020,Hyundai,Tucson,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16000.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
38900.0,2017,Lexus,ES 250,77000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
16500.0,2020,Hyundai,Tucson,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
27500.0,2010,Toyota,Land Cruiser Prado,230000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
12900.0,2019,VAZ,(Lada) 2121 NIVA (4x4),59000.0, Ամենագնաց, Մեխանիկական, Ձախ, Բենզին, Սև,Մաքսազերծված է
15500.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
16000.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
18500.0,2012,Honda,Pilot,180000.0, Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սև,Մաքսազերծված է
13100.0,2018,Chevrolet,Malibu,113000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
10000.0,2008,Toyota,Camry,171786.60294117648, Սեդան, Ավտոմատ, Աջ, Գազ, Սև,Մաքսազերծված է
6700.0,2007,Nissan,BlueBird,150000.0, Սեդան, Վարիատոր, Ձախ, Բենզին, Սև,Մաքսազերծված է
15500.0,2019,Hyundai,Tucson,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
35800.0,2018,Toyota,Camry,81000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
35800.0,2018,Toyota,Camry,81000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
65000.0,2015,Land,Rover Range Rover,156000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
52000.0,2018,BMW,X6,92000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
53000.0,2009,Mercedes-Benz,G 55 AMG,181000.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
18900.0,2009,BMW,X6,84700.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
30000.0,2016,Toyota,Camry,82000.0, Սեդան, Ավտոմատ, Ձախ, Գազ, Սև,Մաքսազերծված է
13200.0,2012,Toyota,Camry,291000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
14843.74814126394,2020,Kia,Forte,40000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
8500.0,2006,Mercedes-Benz,CLK 350,250000.0, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված է
11000.0,2002,Mercedes-Benz,E 320,250000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված է
27500.0,2019,Toyota,Camry,58000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
24000.0,2018,Mazda,6,66000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
18000.0,2017,Chevrolet,Volt,80000.0, Հետչբեք, Ավտոմատ, Ձախ, Հիբրիդ, Մոխրագույն,Մաքսազերծված է
22600.0,2018,Ford,Fusion,28601.52, Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Մոխրագույն,Մաքսազերծված է
27000.0,2020,Toyota,Camry,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Այլ գույն,Մաքսազերծված է
6400.0,2006,Mitsubishi,Colt,130.0, Ունիվերսալ, Վարիատոր, Աջ, Բենզին, Սպիտակ,Մաքսազերծված է
14200.0,2018,Hyundai,Elantra,70000.0, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված է
30800.0,2020,Toyota,Sienna,39500.0, Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
11900.0,2014,Nissan,Altima,22000.0, Սեդան, Վարիատոր, Ձախ, Բենզին, Սև,Մաքսազերծված է
42500.0,2022,Volkswagen,ID.4,70.0, Ունիվերսալ, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված է
64500.0,2022,Volkswagen,iD.6,25.0, Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ,Մաքսազերծված է
15500.0,2017,Mercedes-Benz,E 300,33723.21639344262, Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
12450.0,2019,Mercedes-Benz,200,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2100.0,2019,Nissan,Sentra,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7150.0,2018,Nissan,Leaf,28601.52, Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Արծաթագույն,Մաքսազերծված չէ
5350.0,2017,Mercedes-Benz,GLA 250,64359.0, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
3150.0,2017,Chevrolet,Malibu,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Ոսկեգույն,Մաքսազերծված չէ
4050.0,2018,Hyundai,Sonata,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
4150.0,2020,Hyundai,Elantra,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
12900.0,2022,Toyota,Camry,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
8950.0,2021,Honda,CR-V,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
15600.0,2020,Toyota,Tundra,21441.624100719426, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
17000.0,2022,Toyota,Tundra,9121.244604316547, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
14500.0,2020,Toyota,Tundra,21441.624100719426, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
8400.0,2021,Toyota,Rav 4,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6900.0,2018,Toyota,Rav 4,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
6250.0,2018,Toyota,Rav 4,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
6100.0,2017,Toyota,Rav 4,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6000.0,2018,Toyota,Rav 4,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7500.0,2020,Toyota,Rav 4,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
29500.0,2016,Mazda,CX9,34204.62344983089, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված է
7600.0,2021,Toyota,C-HR,16736.334685598376, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Բեժ,Մաքսազերծված չէ
7500.0,2021,Toyota,C-HR,16736.334685598376, Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7800.0,2017,Ram,1500,33723.21639344262, Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
16400.0,2018,Porsche,Macan,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
18700.0,2017,Porsche,Cayenne,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
19100.0,2016,Porsche,Boxster,34204.62344983089, Կուպե, Ավտոմատ, Ձախ, Բենզին, Երկնագույն,Մաքսազերծված չէ
59350.0,2019,Porsche,911,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
19500.0,2021,Nissan,Pathfinder,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
12400.0,2020,Nissan,Murano,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
11400.0,2019,Toyota,Camry,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9700.0,2019,Nissan,Maxima,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
7500.0,2020,Nissan,Kicks,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ,Մաքսազերծված չէ
13500.0,2018,Nissan,Armada,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5900.0,2018,Mitsubishi,Outlander,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր,Մաքսազերծված չէ
10500.0,2019,Mitsubishi,Eclipse Cross,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
14500.0,2020,Mini,John Cooper Works,21441.624100719426, Կուպե, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
15100.0,2019,Mercedes-Benz,SL 450,26035.745689655174, Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
18500.0,2017,Mercedes-Benz,S 300,33723.21639344262, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15100.0,2017,Mercedes-Benz,GLE 350,33723.21639344262, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
17500.0,2021,Mercedes-Benz,GLB 250,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
49500.0,2018,Mercedes-Benz,G 400,28601.52, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
9500.0,2021,Toyota,4-Runner,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
16500.0,2022,Toyota,Camry,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
2350.0,2018,Ford,Focus,28601.52, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
7200.0,2019,Kia,Optima,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
8000.0,2021,Honda,Accord,16736.334685598376, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
7627.0,2019,Honda,Accord,26035.745689655174, Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն,Մաքսազերծված չէ
18000.0,2009,Infiniti,FX35,145086.11111111112, Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սմբկագույն,Մաքսազերծված է
5900.0,2019,Ford,Fusion,26035.745689655174, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
6350.0,2020,Jeep,Grand Cherokee,21441.624100719426, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
15240.0,2021,Toyota,4-Runner,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
15200.0,2021,Lexus,RX 300,16736.334685598376, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
16500.0,2022,Volkswagen,Tiguan,9121.244604316547, Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ,Մաքսազերծված չէ
27500.0,2022,Lexus,ES 350,9121.244604316547, Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև,Մաքսազերծված չէ
5500.0,2017,Chevrolet,Volt,33723.21639344262, Հետչբեք, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ,Մաքսազերծված չէ
5300.0,2020,Chevrolet,Malibu,21441.624100719426, Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն,Մաքսազերծված չէ
